60,20:36:22.751540,20:36:22.749181
60,20:36:22.807636,20:36:22.806635
60,20:36:22.862848,20:36:22.861850
60,20:36:22.923194,20:36:22.922568
60,20:36:22.978440,20:36:22.978440
60,20:36:23.037937,20:36:23.037427
60,20:36:23.096842,20:36:23.096384
60,20:36:23.153284,20:36:23.152984
60,20:36:23.208527,20:36:23.207801
60,20:36:23.267736,20:36:23.267107
60,20:36:23.329060,20:36:23.328065
60,20:36:23.390237,20:36:23.389529
60,20:36:23.446509,20:36:23.446395
60,20:36:23.505163,20:36:23.504924
60,20:36:23.560481,20:36:23.560108
60,20:36:23.616483,20:36:23.616237
60,20:36:23.670411,20:36:23.670108
60,20:36:23.724827,20:36:23.724352
60,20:36:23.779550,20:36:23.779351
60,20:36:23.837167,20:36:23.836522
60,20:36:23.894960,20:36:23.894602
60,20:36:23.954138,20:36:23.953906
60,20:36:24.012331,20:36:24.012331
60,20:36:24.075450,20:36:24.075288
60,20:36:24.133608,20:36:24.133081
60,20:36:24.194248,20:36:24.194248
60,20:36:24.252354,20:36:24.251359
60,20:36:24.315897,20:36:24.315897
60,20:36:24.376848,20:36:24.376848
60,20:36:24.436526,20:36:24.434045
60,20:36:24.441840,20:36:24.434045
60,20:36:24.497939,20:36:24.497511
60,20:36:24.552321,20:36:24.552321
60,20:36:24.621992,20:36:24.621564
60,20:36:24.677751,20:36:24.677620
60,20:36:24.735327,20:36:24.734331
60,20:36:24.799167,20:36:24.798171
60,20:36:24.857018,20:36:24.856867
60,20:36:24.917967,20:36:24.917967
60,20:36:24.979824,20:36:24.979824
60,20:36:25.042567,20:36:25.042567
60,20:36:25.095941,20:36:25.095941
60,20:36:25.151796,20:36:25.151796
60,20:36:25.207796,20:36:25.207796
60,20:36:25.272875,20:36:25.272026
60,20:36:25.332960,20:36:25.332199
60,20:36:25.390299,20:36:25.389171
60,20:36:25.450064,20:36:25.449053
60,20:36:25.510941,20:36:25.509943
60,20:36:25.577198,20:36:25.576194
60,20:36:25.634124,20:36:25.633968
60,20:36:25.692254,20:36:25.691561
